날짜,종목코드,종목명,업종명,시장구분,시가,고가,저가,종가,거래량,시가총액
2025-03-14,003547,대신증권2우B,증권,KOSPI,15540,15540,15450,15480,25566,154800000000
2025-03-14,003545,대신증권우,증권,KOSPI,16100,16160,16030,16050,59447,417300000000
2025-03-14,009190,대양금속,금속,KOSPI,1346,1380,1315,1378,214464,58372060708
2025-03-14,014160,대영포장,종이·목재,KOSPI,1379,1418,1370,1416,864252,153486681384
2025-03-14,047040,대우건설,건설,KOSPI,3480,3515,3420,3465,377920,1440132440670
2025-03-14,003090,대웅,제약,KOSPI,19480,19770,19220,19430,13499,1129698671400
2025-03-14,069620,대웅제약,제약,KOSPI,120700,121400,119600,119900,16467,1389230342500
2025-03-14,000430,대원강업,운송장비·부품,KOSPI,3665,3700,3610,3655,87824,226610000000
2025-03-14,006340,대원전선,전기·전자,KOSPI,2995,3110,2995,3095,1241499,232060546625
2025-03-14,006345,대원전선우,전기·전자,KOSPI,3955,4150,3945,4105,31521,10760026000
2025-03-14,003220,대원제약,제약,KOSPI,14080,14210,14070,14100,52806,316228920300
2025-03-14,024890,대원화성,화학,KOSPI,972,978,960,962,23809,39681684224
2025-03-14,002880,대유에이텍,운송장비·부품,KOSPI,969,975,950,968,31760,45248211360
2025-03-14,012800,대창,금속,KOSPI,1404,1432,1400,1407,1142374,128234682093
2025-03-14,015230,대창단조,운송장비·부품,KOSPI,5340,5460,5310,5360,33051,153147152800
2025-03-14,001070,대한방직,섬유·의류,KOSPI,5230,5380,5200,5260,15972,27878000000
2025-03-14,006650,대한유화,화학,KOSPI,97700,101500,97300,98900,21038,642850000000
2025-03-14,001440,대한전선,전기·전자,KOSPI,12610,13560,12120,13010,10994783,2425679373000
2025-03-14,084010,대한제강,금속,KOSPI,15990,16190,15730,16170,34207,378610799490
2025-03-14,001790,대한제당,음식료·담배,KOSPI,2700,2725,2695,2720,88408,243974697600
2025-03-14,001795,대한제당우,음식료·담배,KOSPI,2265,2290,2255,2280,5209,14780692800
2025-03-14,001130,대한제분,음식료·담배,KOSPI,129200,130500,128600,129500,1797,218855000000
2025-03-14,003490,대한항공,운송·창고,KOSPI,22750,22900,22500,22700,1091527,8358609004700
2025-03-14,003495,대한항공우,운송·창고,KOSPI,21800,21850,21500,21850,1930,24270848900
2025-03-14,005880,대한해운,운송·창고,KOSPI,1713,1742,1694,1716,1276674,551196274200
2025-03-14,003830,대한화섬,화학,KOSPI,113000,113000,111500,112200,219,149001600000
2025-03-14,016090,대현,섬유·의류,KOSPI,2190,2210,2150,2175,76614,96314024250
2025-03-14,069460,대호에이엘,금속,KOSPI,1291,1330,1291,1314,368531,89101160028
2025-03-14,475560,더본코리아,유통,KOSPI,29000,29250,28450,28550,110676,420748773000
2025-03-14,192080,더블유게임즈,IT 서비스,KOSPI,49900,50500,49850,50000,39472,1074795300000
2025-03-14,012510,더존비즈온,IT 서비스,KOSPI,65500,66700,64300,66300,139835,2014378579200
2025-03-14,004830,덕성,화학,KOSPI,7250,7450,7250,7370,304142,115561600000
2025-03-14,004835,덕성우,화학,KOSPI,10730,11100,10730,10980,19475,15284160000
2025-03-14,024900,덕양산업,운송장비·부품,KOSPI,2765,2820,2750,2820,45954,91833243600
2025-03-14,145720,덴티움,의료·정밀기기,KOSPI,60900,62300,60900,62100,15109,687374343000
2025-03-14,002150,도화엔지니어링,일반서비스,KOSPI,6630,6680,6600,6660,9264,224575200000
2025-03-14,460850,동국씨엠,금속,KOSPI,7070,7250,7040,7130,141569,213177417280
2025-03-14,460860,동국제강,금속,KOSPI,9770,9940,9660,9660,210052,479213444220
2025-03-14,001230,동국홀딩스,기타금융,KOSPI,7680,7690,7520,7620,24995,242319680460
2025-03-14,023450,동남합성,화학,KOSPI,34000,34350,33650,34300,1978,120050000000
2025-03-14,004140,동방,운송·창고,KOSPI,2340,2360,2290,2315,246471,111054638290
2025-03-14,007590,동방아그로,화학,KOSPI,6010,6040,6010,6030,1792,82113989310
2025-03-14,005960,동부건설,건설,KOSPI,3600,3615,3555,3590,11240,82377378550
2025-03-14,005965,동부건설우,건설,KOSPI,18650,18650,18650,18650,152,4209901800
2025-03-14,026960,동서,유통,KOSPI,25700,26050,25450,25750,49558,2567275000000
2025-03-14,002210,동성제약,제약,KOSPI,3800,3945,3800,3915,54370,102185297550
2025-03-14,102260,동성케미컬,일반서비스,KOSPI,3850,3890,3830,3845,12273,191057004160
2025-03-14,000640,동아쏘시오홀딩스,기타금융,KOSPI,99700,100500,98000,99800,12203,633621517400
2025-03-14,170900,동아에스티,제약,KOSPI,45650,46500,45400,45800,14088,420122255000
2025-03-14,028100,동아지질,건설,KOSPI,13530,13550,13440,13450,8166,180088801900
2025-03-14,001520,동양,비금속,KOSPI,611,616,607,615,327377,146790698745
2025-03-14,001527,동양2우B,비금속,KOSPI,8250,8390,8250,8390,34,2588893910
2025-03-14,084670,동양고속,운송·창고,KOSPI,7160,7270,7130,7190,512,20819141110
2025-03-14,082640,동양생명,보험,KOSPI,5050,5050,4945,4975,107754,802758960375
2025-03-14,001525,동양우,비금속,KOSPI,4185,4695,4140,4660,1923,2878626460
2025-03-14,008970,동양철관,금속,KOSPI,932,955,874,882,43114728,138520005120
2025-03-14,092780,동양피스톤,운송장비·부품,KOSPI,4605,4640,4555,4595,2244,60509073700
2025-03-14,049770,동원F&B,음식료·담배,KOSPI,32800,33450,32750,33400,26326,644473708000
2025-03-14,018500,동원금속,운송장비·부품,KOSPI,1798,1884,1743,1880,652442,87899274040
2025-03-14,006040,동원산업,기타금융,KOSPI,35700,36400,35450,36200,33522,1434391840800
2025-03-14,030720,동원수산,농업 임업 및 어업,KOSPI,4970,5050,4960,4995,7997,23245755975
2025-03-14,014820,동원시스템즈,화학,KOSPI,35200,35800,35100,35350,7506,1024841818700
2025-03-14,014825,동원시스템즈우,화학,KOSPI,17720,17720,17720,17720,33,4680046920
2025-03-14,111380,동인기연,섬유·의류,KOSPI,15390,15700,15350,15500,2891,94984000000
2025-03-14,163560,동일고무벨트,화학,KOSPI,7380,7480,7360,7450,25942,103555000000
2025-03-14,004890,동일산업,금속,KOSPI,39700,40100,39700,40000,6526,97008600000
2025-03-14,002690,동일제강,금속,KOSPI,1230,1258,1218,1254,22593,25456651440
2025-03-14,000020,동화약품,제약,KOSPI,6160,6200,6150,6180,25471,172616484600
2025-03-14,000150,두산,기타금융,KOSPI,326500,344000,326500,342000,94969,5651151570000
2025-03-14,000157,두산2우B,기타금융,KOSPI,136100,139400,136100,139000,2281,124132282000
2025-03-14,454910,두산로보틱스,기계·장비,KOSPI,62600,64200,62000,62000,268048,4018838760000
2025-03-14,241560,두산밥캣,기계·장비,KOSPI,50400,50700,49250,49550,218607,4967346175300
2025-03-14,034020,두산에너빌리티,기계·장비,KOSPI,26400,27100,26000,26750,11148542,17135010655500
2025-03-14,000155,두산우,기타금융,KOSPI,148300,153400,148300,152300,9187,608661162600
2025-03-14,336260,두산퓨얼셀,전기·전자,KOSPI,15850,16050,15690,15910,130329,1042005180660
2025-03-14,33626K,두산퓨얼셀1우,전기·전자,KOSPI,4590,4630,4585,4610,1563,61608962000
2025-03-14,33626L,두산퓨얼셀2우B,전기·전자,KOSPI,7720,7720,7640,7690,413,22964647000
2025-03-14,016740,두올,운송장비·부품,KOSPI,3075,3100,3075,3085,7721,96575875640
2025-03-14,192650,드림텍,전기·전자,KOSPI,7010,7120,7000,7050,81650,485674789050
2025-03-14,024090,디씨엠,금속,KOSPI,11480,11480,11360,11360,1728,129504000000
2025-03-14,003160,디아이,의료·정밀기기,KOSPI,11820,13480,11820,13070,2171883,369881000000
2025-03-14,092200,디아이씨,운송장비·부품,KOSPI,4430,4625,4405,4600,289155,178887417400
2025-03-14,377190,디앤디플랫폼리츠,부동산,KOSPI,3185,3210,3115,3185,69908,281554000000
2025-03-14,013570,디와이,기타금융,KOSPI,3880,3915,3860,3915,25549,103041363195
2025-03-14,210540,디와이파워,기계·장비,KOSPI,12330,12590,12220,12390,22807,136806762120
2025-03-14,032350,롯데관광개발,일반서비스,KOSPI,7690,7800,7670,7780,139727,592806303740
2025-03-14,089860,롯데렌탈,일반서비스,KOSPI,29500,29800,29150,29800,26932,1082019762400
2025-03-14,330590,롯데리츠,부동산,KOSPI,3485,3485,3445,3450,94397,996942649800
2025-03-14,000400,롯데손해보험,보험,KOSPI,1849,1849,1825,1839,124910,570708492480
2025-03-14,023530,롯데쇼핑,유통,KOSPI,67100,67700,66100,66700,31410,1886859958500
2025-03-14,020150,롯데에너지머티리얼즈,전기·전자,KOSPI,26500,27000,25500,26100,147492,1203492793500
2025-03-14,280360,롯데웰푸드,음식료·담배,KOSPI,116900,118100,115400,118000,8898,1113279732000
2025-03-14,286940,롯데이노베이트,IT 서비스,KOSPI,19600,19790,19440,19520,19021,295325243840
2025-03-14,004000,롯데정밀화학,화학,KOSPI,40700,41050,39900,40400,44463,1042320000000
2025-03-14,004990,롯데지주,기타금융,KOSPI,23050,23150,22650,22950,55184,2407666989150
2025-03-14,00499K,롯데지주우,기타금융,KOSPI,27250,27250,26200,26950,275,21711000850
2025-03-14,005300,롯데칠성,음식료·담배,KOSPI,107800,108800,106500,107100,8312,993768476400
2025-03-14,005305,롯데칠성우,음식료·담배,KOSPI,65500,66200,65400,66100,641,51247991000
2025-03-14,011170,롯데케미칼,화학,KOSPI,76000,78300,73300,74100,221701,3169658547900
2025-03-14,071840,롯데하이마트,유통,KOSPI,7410,7540,7380,7540,24177,178002148480
2025-03-14,027740,마니커,음식료·담배,KOSPI,869,884,869,878,150543,55762858184
2025-03-14,357430,마스턴프리미어리츠,부동산,KOSPI,1493,1517,1484,1488,99881,45391896816
2025-03-14,001080,만호제강,금속,KOSPI,25300,26700,25300,25350,587,105202500000
2025-03-14,088980,맥쿼리인프라,기타금융,KOSPI,10990,11040,10980,10980,434117,5258563483140
2025-03-14,094800,맵스리얼티1,기타금융,KOSPI,4245,4290,4245,4285,16776,397795108335
2025-03-14,138040,메리츠금융지주,기타금융,KOSPI,118000,118000,114800,115500,312007,22028173167000
2025-03-14,090370,메타랩스,섬유·의류,KOSPI,1389,1389,1371,1389,20490,34592613021
2025-03-14,118000,메타케어,유통,KOSPI,292,294,288,291,57535,47950212924
2025-03-14,017180,명문제약,제약,KOSPI,1620,1636,1620,1633,19708,55445990382
2025-03-14,009900,명신산업,운송장비·부품,KOSPI,9010,9020,8900,8940,110631,469082989020
2025-03-14,012690,모나리자,종이·목재,KOSPI,2840,2875,2835,2845,66870,104045220475
2025-03-14,005360,모나미,유통,KOSPI,2010,2035,2000,2010,33234,37983587070
2025-03-14,070960,모나용평,일반서비스,KOSPI,4040,4085,3925,4000,271398,192533332000
2025-03-14,009680,모토닉,운송장비·부품,KOSPI,9410,9410,9320,9370,28179,262828500000
2025-03-14,009580,무림P&P,종이·목재,KOSPI,2915,2995,2830,2905,554272,181179981220
2025-03-14,009200,무림페이퍼,종이·목재,KOSPI,2040,2070,2040,2060,46412,85715178600
2025-03-14,033920,무학,음식료·담배,KOSPI,6690,6870,6550,6660,86359,189810000000
2025-03-14,008420,문배철강,금속,KOSPI,2605,2740,2575,2600,670009,53309113000
2025-03-14,025560,미래산업,의료·정밀기기,KOSPI,793,801,792,798,169233,47533693536
2025-03-14,007120,미래아이앤지,IT 서비스,KOSPI,780,788,777,782,64159,22583071456
2025-03-14,396690,미래에셋글로벌리츠,부동산,KOSPI,2775,2780,2730,2760,20991,109312394400
2025-03-14,357250,미래에셋맵스리츠,부동산,KOSPI,2605,2660,2605,2625,40367,65612150625
2025-03-14,085620,미래에셋생명,보험,KOSPI,4560,4560,4500,4525,7164,800998255225
2025-03-14,006800,미래에셋증권,증권,KOSPI,9560,9650,9440,9550,797587,5446521696400
2025-03-14,00680K,미래에셋증권2우B,증권,KOSPI,4255,4260,4225,4250,107765,584375000000
2025-03-14,006805,미래에셋증권우,증권,KOSPI,4675,4720,4670,4690,22488,66015267500
2025-03-14,002840,미원상사,화학,KOSPI,182600,182700,180000,181700,2305,863075000000
2025-03-14,268280,미원에스씨,화학,KOSPI,147500,148500,147300,147400,1346,737000000000
2025-03-14,107590,미원홀딩스,기타금융,KOSPI,72700,72700,72500,72700,50,168664000000
2025-03-14,134380,미원화학,화학,KOSPI,78100,78100,78100,78100,84,171762830800
2025-03-14,003650,미창석유,화학,KOSPI,104300,105000,95000,99200,4348,172575462400
2025-03-14,377740,바이오노트,제약,KOSPI,4800,4875,4800,4825,26571,492420431600
2025-03-14,003610,방림,섬유·의류,KOSPI,3925,3980,3840,3910,151209,157190437780
2025-03-14,001340,백광산업,화학,KOSPI,6680,6900,6680,6900,112376,309937008300
2025-03-14,035150,백산,화학,KOSPI,14900,14900,14370,14580,67092,309825000000
2025-03-14,002410,범양건영,건설,KOSPI,2060,2075,1950,2045,1497998,56196231900
2025-03-14,007210,벽산,비금속,KOSPI,2155,2205,2110,2195,176988,148294200000
2025-03-14,002760,보락,화학,KOSPI,1062,1088,1062,1077,203717,64512300000
2025-03-14,003850,보령,제약,KOSPI,9650,9710,9560,9640,46934,836628675480
2025-03-14,000890,보해양조,음식료·담배,KOSPI,434,436,428,434,398052,60378135986
2025-03-14,003000,부광약품,제약,KOSPI,4560,4675,4560,4620,73472,316260580020
2025-03-14,001270,부국증권,증권,KOSPI,26800,27100,26700,26800,1881,277912944800
2025-03-14,001275,부국증권우,증권,KOSPI,21850,21900,21850,21900,1782,65700000000
2025-03-14,026940,부국철강,금속,KOSPI,2450,2555,2450,2500,52259,50000000000
2025-03-14,011390,부산산업,비금속,KOSPI,74300,75100,72900,74400,6214,78566400000
2025-03-14,005030,부산주공,운송장비·부품,KOSPI,0,0,0,486,0,38288532168
2025-03-14,002070,비비안,섬유·의류,KOSPI,765,793,765,783,1023518,23328694170
2025-03-14,100220,비상교육,오락·문화,KOSPI,4900,4925,4830,4900,12426,63684030900
2025-03-14,090460,비에이치,전기·전자,KOSPI,14840,15010,14700,14810,180667,510417452990
2025-03-14,005180,빙그레,음식료·담배,KOSPI,95100,95700,93700,94900,23093,934882770900
2025-03-14,003960,사조대림,음식료·담배,KOSPI,40150,40700,39650,40350,17165,369786243450
2025-03-14,008040,사조동아원,음식료·담배,KOSPI,1055,1065,1032,1035,335076,146084661000
2025-03-14,007160,사조산업,농업 임업 및 어업,KOSPI,33800,34200,33550,33800,5030,169000000000
2025-03-14,014710,사조씨푸드,음식료·담배,KOSPI,5020,5140,5000,5120,62207,88158940160
2025-03-14,006090,사조오양,음식료·담배,KOSPI,8500,8500,8380,8480,15770,79904826720
2025-03-14,062040,산일전기,전기·전자,KOSPI,64200,65100,63800,64400,225576,1960670880000
2025-03-14,001470,삼부토건,건설,KOSPI,469,469,448,451,8008255,103586502624
2025-03-14,028050,삼성E&A,일반서비스,KOSPI,19330,19570,18740,18740,1652553,3673040000000
2025-03-14,448730,삼성FN리츠,부동산,KOSPI,4580,4600,4500,4580,53009,417009000000
2025-03-14,006400,삼성SDI,전기·전자,KOSPI,199500,209500,189300,191400,2771818,13161531042000
2025-03-14,006405,삼성SDI우,전기·전자,KOSPI,130600,133100,126000,127100,14224,205634581600
2025-03-14,006660,삼성공조,운송장비·부품,KOSPI,17370,18280,17370,17950,1076453,145867336300
2025-03-14,028260,삼성물산,유통,KOSPI,119100,119800,118300,119600,275695,20329194662400
2025-03-14,02826K,삼성물산우B,유통,KOSPI,88500,88500,87900,88500,1148,129881715000
2025-03-14,207940,삼성바이오로직스,제약,KOSPI,1053000,1054000,1032000,1051000,80236,74803874000000
2025-03-14,032830,삼성생명,보험,KOSPI,83400,83400,81600,82000,212838,16400000000000
2025-03-14,018260,삼성에스디에스,IT 서비스,KOSPI,119500,120900,118600,120200,108936,9300811560000
2025-03-14,009150,삼성전기,전기·전자,KOSPI,139500,140700,136600,137400,268244,10262913830400
2025-03-14,009155,삼성전기우,전기·전자,KOSPI,60000,60900,60000,60900,6480,177035325600
2025-03-14,005930,삼성전자,전기·전자,KOSPI,54500,55100,54400,54700,10770106,323804194333400
2025-03-14,005935,삼성전자우,전기·전자,KOSPI,45250,45600,45000,45500,635738,37126847212000
2025-03-14,001360,삼성제약,제약,KOSPI,1576,1600,1576,1577,165866,148493598583
2025-03-14,010140,삼성중공업,운송장비·부품,KOSPI,14160,14430,14090,14320,8440830,12601600000000
2025-03-14,016360,삼성증권,증권,KOSPI,45450,45500,45000,45050,247127,4022965000000
2025-03-14,068290,삼성출판사,오락·문화,KOSPI,14830,15310,14830,15100,10531,151000000000
2025-03-14,029780,삼성카드,기타금융,KOSPI,42600,42800,42250,42550,37940,4929795812050
2025-03-14,000810,삼성화재,보험,KOSPI,389500,390000,376000,377000,77671,17860313549000
2025-03-14,000815,삼성화재우,보험,KOSPI,292000,292000,286000,289000,9674,922488000000
2025-03-14,006110,삼아알미늄,금속,KOSPI,29900,30800,29100,29550,63746,434737117800
2025-03-14,145990,삼양사,음식료·담배,KOSPI,44700,45050,44500,44700,9991,461011170300
2025-03-14,145995,삼양사우,음식료·담배,KOSPI,29350,29350,29100,29350,599,10861554500
2025-03-14,003230,삼양식품,음식료·담배,KOSPI,882000,920000,881000,917000,43449,6907774755000
2025-03-14,002170,삼양통상,섬유·의류,KOSPI,46900,47100,46700,47100,125,141300000000
2025-03-14,272550,삼양패키징,화학,KOSPI,14270,14270,14140,14150,8405,216933239650
2025-03-14,000070,삼양홀딩스,기타금융,KOSPI,60100,61000,60000,60300,23088,516425541300
2025-03-14,000075,삼양홀딩스우,기타금융,KOSPI,59400,59500,58800,59400,172,18061045200
2025-03-14,003720,삼영,화학,KOSPI,3990,4380,3990,4290,360680,145860000000
2025-03-14,002810,삼영무역,유통,KOSPI,13480,13520,13440,13520,11136,249673136960
2025-03-14,005680,삼영전자,전기·전자,KOSPI,9950,10190,9900,9980,19380,199600000000
2025-03-14,023000,삼원강재,운송장비·부품,KOSPI,2345,2365,2310,2330,29558,93200000000
2025-03-14,004380,삼익THK,기계·장비,KOSPI,10810,11390,10810,11280,255356,236880000000
2025-03-14,002450,삼익악기,기타제조,KOSPI,1125,1200,1125,1164,156272,105377985060
2025-03-14,004440,삼일씨엔에스,비금속,KOSPI,4000,4125,3950,3965,31774,50482169855
2025-03-14,000520,삼일제약,제약,KOSPI,12000,12410,12000,12330,160344,267460029630
2025-03-14,009770,삼정펄프,종이·목재,KOSPI,26600,26600,26450,26550,131,66374230050
2025-03-14,005500,삼진제약,제약,KOSPI,17700,17810,17650,17670,11725,245613000000
2025-03-14,004690,삼천리,전기·가스,KOSPI,90600,90600,89700,89800,8000,364141245000
2025-03-14,010960,삼호개발,건설,KOSPI,3060,3065,3050,3065,6495,76625000000
2025-03-14,004450,삼화왕관,금속,KOSPI,30650,31300,30650,30950,1610,66678030050
2025-03-14,009470,삼화전기,전기·전자,KOSPI,36300,38600,35850,38200,117638,252647924000
2025-03-14,011230,삼화전자,전기·전자,KOSPI,3465,3655,3465,3480,28583,58821396000
2025-03-14,001820,삼화콘덴서,전기·전자,KOSPI,27800,28300,27600,28050,31880,291579750000
2025-03-14,000390,삼화페인트,화학,KOSPI,6180,6280,6180,6220,9909,169205577180
2025-03-14,001290,상상인증권,증권,KOSPI,422,427,415,420,225386,45501590400
2025-03-14,041650,상신브레이크,운송장비·부품,KOSPI,2960,2960,2905,2935,25011,63018705750
2025-03-14,075180,새론오토모티브,운송장비·부품,KOSPI,3505,3545,3400,3415,23172,65568000000
2025-03-14,007540,샘표,기타금융,KOSPI,42000,42600,41650,42200,2039,121358760000
2025-03-14,248170,샘표식품,음식료·담배,KOSPI,25950,26400,25850,26250,8003,119917507500
2025-03-14,007860,서연,기타금융,KOSPI,7360,7950,7310,7740,615994,181733992560
2025-03-14,200880,서연이화,운송장비·부품,KOSPI,12520,12950,12500,12740,104591,344342287380
2025-03-14,017390,서울가스,전기·가스,KOSPI,49200,49350,49100,49200,1301,246000000000
2025-03-14,031210,서울보증보험,보험,KOSPI,28050,32150,26550,32000,17835838,2234291136000
2025-03-14,004410,서울식품,음식료·담배,KOSPI,140,141,139,141,820575,52840533819
