종목코드,종목명,업종,RS,RS_1M,RS_2M,RS_3M,MTT,시가총액,테마명
362320,청담글로벌,인터넷과카탈로그소매,32,50,5,53,0,111182478900,"건강기능식품,2022 상반기 신규상장,엔젤산업,소매유통,화장품,보톡스(보툴리눔톡신)"
331920,셀레믹스,생물공학,32,50,11,24,0,24574085480,"유전자 치료제/분석,2020 하반기 신규상장,아프리카 돼지열병(ASF)"
100790,미래에셋벤처투자,창업투자,32,60,65,30,0,254466996860,"마켓컬리(kurly),2019 상반기 신규상장,창투사"
001550,조비,화학,32,39,30,24,0,54103130380,"태풍 및 장마,농업,비료,여름,남북경협"
004410,서울식품공업,식품,32,54,30,29,0,52465778260,"쿠팡(coupang),음식료업종"
002800,신신제약,제약,32,49,28,24,0,77672960000,"제약업체,치매"
013310,아진산업,자동차부품,32,82,59,71,0,104583738490,"전기차,자동차부품,북한 광물자원개발"
003060,에이프로젠바이오로직스,제약,32,27,92,65,0,158726276000,"바이오시밀러(복제 바이오의약품),백신/진단시약/방역(신종플루, AI 등),치매,메르스 코로나 바이러스,제약업체"
060150,인선이엔티,상업서비스와공급품,32,25,17,52,0,231421151640,"태풍 및 장마,폐배터리,폐기물처리"
137310,에스디바이오센서,건강관리장비와용품,32,20,11,13,0,1168791379200,"K-뉴딜지수(바이오),유전자 치료제/분석,2021 하반기 신규상장,코로나19(진단키트),코로나19(진단/치료제/백신 개발 등)"
036630,세종텔레콤,다각화된통신서비스,32,57,61,61,0,85000000000,"제4이동통신,재택근무/스마트워크,마이데이터,MVNO(가상이동통신망사업자)"
080470,성창오토텍,자동차부품,32,51,43,36,0,25550000000,"전기차,자동차부품,수소차(연료전지/부품/충전소 등),황사/미세먼지"
185750,종근당,제약,32,59,16,24,0,1106982956000,"코로나19(나파모스타트),바이오시밀러(복제 바이오의약품),코로나19(진단/치료제/백신 개발 등),코로나19(진단키트),백신/진단시약/방역(신종플루, AI 등),제약업체,치매"
014570,고려제약,제약,32,28,39,59,0,50600000000,"치매,제약업체,메르스 코로나 바이러스,백신/진단시약/방역(신종플루, AI 등)"
043650,국순당,음료,32,42,40,37,0,79112286720,"음식료업종,주류업(주정, 에탄올 등)"
225530,보광산업,건축자재,32,28,5,36,0,155166364290,"아스콘(아스팔트 콘크리트),시멘트/레미콘"
073640,테라사이언스,기계,32,66,53,46,0,69571715580,건설기계
016710,대성홀딩스,가스유틸리티,32,72,49,41,0,113108896770,"겨울,도시가스,교육/온라인 교육,MVNO(가상이동통신망사업자)"
216050,인크로스,광고,32,57,63,39,0,93498656160,광고
000480,시알홀딩스,내화/ 비내화 요업제품 제조업,32,42,34,17,0,246175072500,
037070,파세코,가정용기기와용품,32,86,75,74,0,113600000000,"황사/미세먼지,겨울,리모델링/인테리어,제습기,여름"
200880,서연이화,자동차부품,32,78,36,69,0,345423424860,"UAM(도심항공모빌리티),자동차부품"
056700,신화인터텍,디스플레이장비및부품,32,40,26,63,0,45946038507,LCD 부품/소재
009140,경인전자,전자부품 제조업,32,60,29,13,0,29515275630,
016880,웅진,출판,32,36,31,49,0,69056997120,"마스크,지주사"
336260,두산퓨얼셀,전기제품,32,24,26,17,0,1008603380400,수소차(연료전지/부품/충전소 등)
014100,메디앙스,화장품,32,3,12,4,0,27435000000,"출산장려정책,日제품 불매운동(수혜),마스크,엔젤산업"
900070,글로벌에스엠,자동차부품,31,58,44,30,0,21336355296,"수소차(연료전지/부품/충전소 등),지주사,온실가스(탄소배출권),2차전지,2차전지(소재/부품),국내 상장 중국기업,전기차"
001740,SK네트웍스,복합기업,31,55,71,58,0,972516379290,"전기차(충전소/충전기),마켓컬리(kurly),자원개발,렌터카,종합상사"
238120,얼라인드,생명과학도구및서비스,31,56,25,42,0,42633426640,"코로나19(진단/치료제/백신 개발 등),코로나19(진단키트)"
352480,씨앤씨인터내셔널,화장품,31,87,72,51,0,415077854450,"2021 상반기 신규상장,화장품"
189330,씨이랩,IT서비스,31,35,26,77,0,40269997240,"메타버스(Metaverse),2021 상반기 신규상장"
096350,대창솔루션,기계,31,19,65,62,0,53713610952,"수소차(연료전지/부품/충전소 등),LNG(액화천연가스),원자력발전소 해체,풍력에너지,북한 광물자원개발,콜드체인(저온 유통),조선기자재"
023600,삼보판지,포장재,31,77,64,42,0,133240800000,골판지 제조
003850,보령,제약,31,26,24,32,0,815799745800,"백신/진단시약/방역(신종플루, AI 등),치매,코로나19(스푸트니크V),탈모 치료,바이오시밀러(복제 바이오의약품),황사/미세먼지,제약업체"
019550,SBI인베스트먼트,창업투자,31,29,17,16,0,111988003325,"4차산업 수혜주,가상화폐(비트코인 등),야놀자(Yanolja),창투사"
017900,광전자,전자장비와기기,31,31,50,56,0,100474485042,"마이크로 LED,LED"
024120,KB오토시스,자동차부품,31,56,43,49,0,35880000000,자동차부품
069080,웹젠,게임엔터테인먼트,31,51,48,18,0,467111934000,"모바일게임(스마트폰),K-뉴딜지수(게임),K-뉴딜지수,게임"
008470,부스타,기계,31,43,34,24,0,30257280000,겨울
019680,대교,교육서비스,31,47,20,13,0,180840584750,"교육/온라인 교육,엔젤산업,출산장려정책"
445180,퓨릿,기초 화학물질 제조업,31,44,78,87,0,108496646360,
011330,유니켐,가죽/ 가방 및 유사제품 제조업,31,57,43,28,0,137347988472,
185490,아이진,생물공학,31,41,28,20,0,67979906760,"건강기능식품,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),백신/진단시약/방역(신종플루, AI 등),mRNA(메신저 리보핵산)"
208350,지란지교시큐리티,소프트웨어,31,45,28,53,0,24747937200,보안주(정보)
419540,비스토스,건강관리장비와용품,31,57,40,24,0,38581433458,"2022 하반기 신규상장,의료기기"
032830,삼성생명,생명보험,31,12,34,10,0,17240000000000,생명보험
301300,바이브컴퍼니,소프트웨어,31,7,84,71,0,57900386700,"지능형로봇/인공지능(AI),AI 챗봇(챗GPT 등),메타버스(Metaverse),2020 하반기 신규상장"
391710,코닉오토메이션,IT서비스,31,11,67,75,0,68860545782,"로봇(산업용/협동로봇 등),보안주(정보),기업인수목적회사(SPAC),2021 하반기 신규상장,스마트팩토리(스마트공장)"
036030,케이티알파,인터넷과카탈로그소매,31,60,74,64,0,186763468230,"모바일콘텐츠(스마트폰/태블릿PC),쿠팡(coupang),영상콘텐츠"
090410,덕신이피씨,건축제품,31,17,7,16,0,68757469740,모듈러주택
099190,아이센스,건강관리장비와용품,31,47,56,31,0,442536780730,"고령화 사회(노인복지),의료기기"
058730,다스코,건축자재,31,26,27,37,0,54511128900,"남북경협,우크라이나 재건,태양광에너지,네옴시티"
307870,비투엔,IT서비스,31,19,64,27,0,48011513130,"기업인수목적회사(SPAC),클라우드 컴퓨팅"
006570,대림통상,기타 금속 가공제품 제조업,30,32,20,23,0,35626500000,
181710,엔에이치엔,IT서비스,30,35,46,40,0,620959001970,"게임,전자결제(전자화폐),K-뉴딜지수,재택근무/스마트워크,웹툰,모바일게임(스마트폰),K-뉴딜지수(게임)"
004710,한솔테크닉스,전자장비와기기,30,52,62,71,0,135343135770,"태양광에너지,LCD BLU제조,아이폰,LED,삼성페이,갤럭시 부품주,휴대폰부품,LCD 부품/소재,페라이트,무선충전기술"
065130,탑엔지니어링,핸드셋,30,21,11,30,0,74776421700,"LED장비,2차전지,OLED(유기 발광 다이오드),LCD장비,2차전지(장비),카메라모듈/부품,반도체 장비"
040910,아이씨디,디스플레이장비및부품,30,2,5,65,0,88970777250,"LCD장비,OLED(유기 발광 다이오드)"
318410,비비씨,가정용품,30,71,61,44,0,44164181850,2020 하반기 신규상장
187270,신화콘텍,전기제품,30,60,73,68,0,32054550200,갤럭시 부품주
061040,알에프텍,핸드셋,30,12,13,10,0,101883397325,"LED,휴대폰부품,삼성페이,갤럭시 부품주,5G(5세대 이동통신),스마트폰,무선충전기술,보톡스(보툴리눔톡신)"
206560,덱스터,방송과엔터테인먼트,30,8,18,7,0,164922166640,"영상콘텐츠,영화,가상현실(VR),증강현실(AR),메타버스(Metaverse)"
057030,YBM넷,교육서비스,30,25,15,13,0,60030724960,"모바일콘텐츠(스마트폰/태블릿PC),교육/온라인 교육"
036570,엔씨소프트,게임엔터테인먼트,30,34,20,7,0,3585091792600,"모바일게임(스마트폰),증강현실(AR),게임,NFT(대체불가토큰),K-뉴딜지수(게임),K-뉴딜지수"
203650,드림시큐리티,상업서비스와공급품,30,19,21,12,0,161179326490,"블록체인,보안주(정보),카카오뱅크(kakao BANK),4차산업 수혜주,삼성페이,양자암호,바이오인식(생체인식),인터넷은행"
440110,파두,반도체 제조업,30,4,31,26,0,685792658840,
020400,대동금속,자동차부품,30,28,40,25,0,21016603940,"농업,자동차부품,건설기계"
051370,인터플렉스,전자장비와기기,30,18,38,61,0,209947248000,"폴더블폰,스마트폰,갤럭시 부품주,플렉서블 디스플레이,PCB(FPCB 등),아이폰,휴대폰부품"
272450,진에어,항공사,30,50,41,20,0,499032000000,항공/저가 항공사(LCC)
028080,휴맥스홀딩스,전자제품,30,4,1,81,0,27859175790,"전기차(충전소/충전기),지주사"
300080,플리토,양방향미디어와서비스,30,12,88,48,0,109486158300,"AI 챗봇(챗GPT 등),2019 하반기 신규상장"
093380,풍강,자동차부품,30,48,47,61,0,24303109980,자동차부품
032540,TJ미디어,전자제품,30,57,38,32,0,65408904255,"엔터테인먼트,모바일콘텐츠(스마트폰/태블릿PC)"
045510,정원엔시스,IT서비스,30,72,5,69,0,25187666344,SI(시스템통합)
003530,한화투자증권,증권,30,28,28,18,0,740189823750,"야놀자(Yanolja),토스(toss),두나무(Dunamu),증권"
042500,링네트,IT서비스,30,16,34,19,0,81429472180,"사물인터넷,SI(시스템통합),NI(네트워크통합),재택근무/스마트워크"
090350,노루페인트,건축자재,30,64,50,36,0,155200000000,페인트
262840,아이퀘스트,소프트웨어,30,11,26,27,0,42630900000,2021 상반기 신규상장
088910,동우팜투테이블,식품,30,60,60,54,0,50371939800,"여름,스포츠행사 수혜(올림픽, 월드컵 등),육계,구제역/광우병 수혜,아프리카 돼지열병(ASF)"
068330,일신바이오,생명과학도구및서비스,30,42,25,33,0,44614085260,"코로나19(혈장치료/혈장치료제),콜드체인(저온 유통)"
078930,GS,석유와가스,30,31,37,24,0,3479680906100,"LNG(액화천연가스),자원개발,윤활유,지주사,LPG(액화석유가스),UAM(도심항공모빌리티),정유"
013700,까뮤이앤씨,건설,29,20,11,18,0,71641245170,건설 중소형
004250,엔피씨,포장재,29,36,25,20,0,144126000000,"메타버스(Metaverse),폐배터리"
189690,포시에스,소프트웨어,29,71,57,49,0,57649354590,모바일콘텐츠(스마트폰/태블릿PC)
347890,엠투아이,전자장비와기기,29,27,29,51,0,90147377320,"스마트팩토리(스마트공장),2020 하반기 신규상장"
065150,대산F&B,식품,29,66,53,46,0,23110448725,"음식료업종,스포츠행사 수혜(올림픽, 월드컵 등)"
000120,CJ대한통운,항공화물운송과물류,29,27,75,62,0,1993798865600,"종합 물류,드론(Drone)"
189300,인텔리안테크,통신장비,29,60,64,57,0,416990025900,"통신장비,우주항공산업"
011700,한신기계공업,기계,29,13,60,73,0,97825145265,"스마트팩토리(스마트공장),원자력발전"
008350,남선알미늄,비철금속,29,60,27,36,0,180323488730,"비철금속,자동차부품"
012160,영흥,철강,29,56,32,32,0,40321528056,"자동차부품,철강 중소형,북한 광물자원개발"
215360,우리산업,자동차부품,29,45,40,39,0,88308016210,"리비안(RIVIAN),자동차부품,전기차,수소차(연료전지/부품/충전소 등)"
018000,유니슨,에너지장비및서비스,29,36,14,37,0,131850594612,풍력에너지
035760,CJ ENM,방송과엔터테인먼트,29,55,67,27,0,1210489300800,"MVNO(가상이동통신망사업자),음원/음반,메타버스(Metaverse),소매유통,미디어(방송/신문),엔터테인먼트,영화,케이블TV SO/MSO,영상콘텐츠,홈쇼핑"
039310,세중,소프트웨어,29,23,39,50,0,27563055507,"3D 프린터,여행"
352940,인바이오,화학,29,23,55,41,0,22930910300,"2020 하반기 신규상장,농업"
009520,포스코엠텍,철강,29,81,84,75,0,607567036770,"북한 광물자원개발,비철금속,리튬"
053950,경남제약,제약,29,41,9,22,0,50170603836,"건강기능식품,제약업체,백신/진단시약/방역(신종플루, AI 등),아프리카 돼지열병(ASF),콜드체인(저온 유통)"
102460,이연제약,제약,29,27,22,22,0,221183050900,"제약업체,치매,슈퍼박테리아,mRNA(메신저 리보핵산)"
372800,아이티아이즈,IT서비스,29,25,42,28,0,27091320050,"마이데이터,2021 하반기 신규상장"
047920,HLB제약,제약,29,0,2,8,0,544036397400,"치매,제약업체,고령화 사회(노인복지)"
002310,아세아제지,포장재,29,53,41,38,0,310173197500,"골판지 제조,제지"
114450,그린생명과학,제약,29,24,24,32,0,32520000000,"화이자(PFIZER),제약업체,농업"
373220,LG에너지솔루션,전기제품,29,22,31,8,0,76986000000000,"K-뉴딜지수(2차전지),2차전지,폐배터리,2차전지(LFP/리튬인산철),니켈,2022 상반기 신규상장,2차전지(생산),2차전지(전고체),전력저장장치(ESS),전기차"
023960,에쓰씨엔지니어링,건설,29,33,32,25,0,44910049947,우크라이나 재건
095570,AJ네트웍스,도로와철도운송,29,44,26,10,0,173318066970,지주사
272550,삼양패키징,플라스틱제품 제조업,29,53,27,15,0,218159717330,
330350,위더스제약,제약,28,36,16,34,0,80797090680,"2020 하반기 신규상장,탈모 치료,제약업체"
011320,유니크,자동차부품,28,38,43,40,0,66076776900,"수소차(연료전지/부품/충전소 등),자동차부품"
404990,신한서부티엔디리츠,부동산,28,30,24,13,0,177100372860,"리츠(REITs),2021 하반기 신규상장"
014130,한익스프레스,항공화물운송과물류,28,36,14,53,0,40200000000,"조림사업,콜드체인(저온 유통),종합 물류"
271980,제일약품,제약,28,78,49,49,0,168223735680,"제약업체,코로나19(진단/치료제/백신 개발 등),코로나19(나파모스타트),화이자(PFIZER),줄기세포"
146320,비씨엔씨,반도체와반도체장비,28,14,90,88,0,136297879950,"2022 상반기 신규상장,반도체 재료/부품"
263810,상신전자,전자장비와기기,28,58,51,60,0,40241328350,"전자파,페라이트"
089150,케이씨티,컴퓨터와주변기기,28,28,23,16,0,38244500000,"키오스크(KIOSK),화폐/금융자동화기기(디지털화폐 등)"
053280,예스24,인터넷과카탈로그소매,28,34,22,10,0,103750000000,"카카오뱅크(kakao BANK),인터넷은행"
025870,신라에스지,식품,28,56,27,10,0,23840000000,"구제역/광우병 수혜,아프리카 돼지열병(ASF),수산"
001510,SK증권,증권,28,45,41,31,0,219754429515,"증권,STO(증권형 토큰 발행)"
060560,홈센타홀딩스,건축자재,28,30,31,59,0,102263289525,"4대강 복원,시멘트/레미콘,아스콘(아스팔트 콘크리트)"
047770,코데즈컴바인,섬유/의류/신발/호화품,28,27,9,20,0,49308910406,"마스크,패션/의류,日제품 불매운동(수혜),남북경협"
002620,제일파마홀딩스,제약,28,83,42,32,0,121397498000,"코로나19(나파모스타트),지주사"
